Partido,Escolaridad,Tipo de Propuesta,Estatus
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
0.3,Licenciatura,Adherente,Pendiente
